year,month,day,dep_time,sched_dep_time,dep_delay,arr_time,sched_arr_time,arr_delay,carrier,flight,origin,dest,air_time,distance,hour,minute,tailnum
2013,11,1,2245.0,2159,46.0,137.0,107,30.0,UA,1615,EWR,AUS,213.0,1504,21,59,N33264
2013,11,1,936.0,902,34.0,1255.0,1148,67.0,UA,1711,EWR,IAH,212.0,1400,9,2,N33289
2013,11,1,805.0,808,-3.0,1056.0,1058,-2.0,UA,1154,EWR,TPA,147.0,997,8,8,N33292
2013,11,1,1918.0,1803,75.0,2215.0,2117,58.0,UA,1165,EWR,LAX,321.0,2454,18,3,N33292
2013,11,1,1718.0,1530,108.0,2120.0,1845,155.0,AA,133,JFK,LAX,317.0,2475,15,30,N332AA
2013,11,1,837.0,805,32.0,1140.0,1108,32.0,DL,2395,LGA,PBI,159.0,1035,8,5,N332NB
2013,11,1,1535.0,1520,15.0,1850.0,1840,10.0,DL,1982,LGA,MIA,173.0,1096,15,20,N332NB
2013,11,1,1450.0,1455,-5.0,1555.0,1613,-18.0,DL,1164,JFK,BOS,38.0,187,14,55,N332NW
2013,11,1,1925.0,1925,0.0,2219.0,2247,-28.0,DL,2307,JFK,SAT,218.0,1587,19,25,N332NW
2013,11,1,1750.0,1700,50.0,2048.0,1958,50.0,DL,1585,LGA,MCO,146.0,950,17,0,N333NB
2013,11,1,822.0,829,-7.0,1034.0,1028,6.0,B6,219,JFK,CLT,105.0,541,8,29,N334JB
2013,11,1,1347.0,1325,22.0,1459.0,1448,11.0,B6,2402,JFK,BUF,59.0,301,13,25,N334JB
2013,11,1,1814.0,1740,34.0,1918.0,1900,18.0,B6,1407,JFK,IAD,50.0,228,17,40,N334JB
2013,11,1,2132.0,2139,-7.0,2257.0,2302,-5.0,B6,702,JFK,BUF,58.0,301,21,39,N334JB
2013,11,1,1141.0,1145,-4.0,1455.0,1455,0.0,DL,1174,LGA,PBI,159.0,1035,11,45,N334NB
2013,11,1,1923.0,1929,-6.0,2245.0,2239,6.0,DL,2370,LGA,PBI,168.0,1035,19,29,N334NB
2013,11,1,1722.0,1642,40.0,1907.0,1837,30.0,DL,1365,EWR,DTW,87.0,488,16,42,N334NW
2013,11,1,1025.0,1030,-5.0,1518.0,1325,,AA,19,JFK,LAX,,2475,10,30,N335AA
2013,11,1,854.0,900,-6.0,1135.0,1131,4.0,DL,502,EWR,ATL,130.0,746,9,0,N335NB
2013,11,1,1526.0,1530,-4.0,1748.0,1751,-3.0,DL,1942,EWR,ATL,116.0,746,15,30,N335NB
2013,11,1,925.0,910,15.0,1606.0,1220,,AA,1,JFK,LAX,,2475,9,10,N336AA
2013,11,1,1758.0,1800,-2.0,2122.0,2118,4.0,DL,2139,LGA,MIA,178.0,1096,18,0,N336NB
2013,11,1,1859.0,1859,0.0,2134.0,2159,-25.0,UA,1128,LGA,IAH,194.0,1416,18,59,N33714
2013,11,1,1451.0,1455,-4.0,1752.0,1759,-7.0,DL,1935,LGA,TPA,161.0,1010,14,55,N337NB
2013,11,1,2244.0,2140,64.0,148.0,40,68.0,AA,185,JFK,LAX,320.0,2475,21,40,N338AA
2013,11,1,,1345,,,1650,,AA,117,JFK,LAX,,2475,13,45,N338AA
2013,11,1,1948.0,1910,38.0,2226.0,2215,11.0,AA,21,JFK,LAX,320.0,2475,19,10,N339AA
2013,11,1,813.0,815,-2.0,1036.0,1050,-14.0,DL,914,LGA,DEN,231.0,1620,8,15,N339NB
2013,11,1,1811.0,1815,-4.0,1958.0,2019,-21.0,DL,2331,LGA,DTW,81.0,502,18,15,N340NB
2013,11,1,,1726,,,1909,,EV,4202,EWR,STL,,872,17,26,N34111
2013,11,1,625.0,630,-5.0,901.0,851,10.0,DL,575,EWR,ATL,127.0,746,6,30,N341NB
2013,11,1,759.0,805,-6.0,1033.0,1034,-1.0,DL,2457,LGA,MSY,193.0,1183,8,5,N343NW
2013,11,1,1552.0,1555,-3.0,1818.0,1828,-10.0,DL,1705,LGA,MSY,182.0,1183,15,55,N343NW
2013,11,1,1042.0,1043,-1.0,1307.0,1311,-4.0,UA,1110,EWR,LAS,305.0,2227,10,43,N34460
2013,11,1,718.0,730,-12.0,922.0,929,-7.0,DL,831,LGA,DTW,95.0,502,7,30,N348NB
2013,11,1,844.0,850,-6.0,953.0,1006,-13.0,DL,2445,JFK,BOS,39.0,187,8,50,N349NB
2013,11,1,1327.0,1330,-3.0,1602.0,1553,9.0,DL,2043,JFK,ATL,122.0,760,13,30,N349NB
2013,11,1,1526.0,1530,-4.0,1835.0,1845,-10.0,AA,85,JFK,SFO,344.0,2586,15,30,N351AA
2013,11,1,602.0,600,2.0,843.0,815,28.0,FL,345,LGA,ATL,131.0,762,6,0,N353AT
2013,11,1,35.0,2250,105.0,123.0,2356,87.0,B6,1816,JFK,SYR,36.0,209,22,50,N353JB
2013,11,1,1439.0,1440,-1.0,1709.0,1706,3.0,B6,575,JFK,MSY,185.0,1182,14,40,N353JB
2013,11,1,1100.0,1100,0.0,1258.0,1309,-11.0,DL,2452,LGA,DTW,85.0,502,11,0,N353NB
2013,11,1,1258.0,1300,-2.0,1557.0,1605,-8.0,UA,1158,EWR,MIA,159.0,1085,13,0,N35407
2013,11,1,720.0,725,-5.0,1003.0,1002,1.0,B6,677,JFK,JAX,129.0,828,7,25,N355JB
2013,11,1,824.0,830,-6.0,1015.0,1028,-13.0,DL,1157,EWR,MSP,145.0,1008,8,30,N355NB
2013,11,1,957.0,1005,-8.0,1209.0,1217,-8.0,DL,2319,LGA,MSP,142.0,1020,10,5,N355NW
2013,11,1,1739.0,1735,4.0,2108.0,2055,13.0,AA,2351,JFK,MIA,165.0,1089,17,35,N357AA
2013,11,1,636.0,645,-9.0,936.0,907,29.0,B6,675,JFK,MSY,209.0,1182,6,45,N358JB
2013,11,1,1439.0,1430,9.0,1716.0,1704,12.0,B6,477,JFK,JAX,134.0,828,14,30,N358JB
2013,11,1,2238.0,2245,-7.0,2344.0,2355,-11.0,B6,234,JFK,BTV,45.0,266,22,45,N358JB
2013,11,1,657.0,705,-8.0,940.0,953,-13.0,DL,2285,LGA,MCO,136.0,950,7,5,N358NB
2013,11,1,1346.0,1345,1.0,1701.0,1657,4.0,DL,2449,LGA,MIA,163.0,1096,13,45,N358NB
2013,11,1,653.0,700,-7.0,947.0,1001,-14.0,DL,1879,LGA,FLL,154.0,1076,7,0,N359NB
2013,11,1,1432.0,1435,-3.0,1724.0,1732,-8.0,DL,1902,LGA,PBI,149.0,1035,14,35,N359NB
2013,11,1,1839.0,1804,35.0,2104.0,2034,30.0,DL,926,EWR,ATL,112.0,746,18,4,N361NW
2013,11,1,744.0,747,-3.0,1123.0,1139,-16.0,UA,1216,EWR,SJU,199.0,1608,7,47,N36444
2013,11,1,1920.0,1759,81.0,2058.0,2000,58.0,DL,1321,EWR,MSP,140.0,1008,17,59,N364NB
2013,11,1,1622.0,1625,-3.0,1807.0,1831,-24.0,DL,2231,LGA,DTW,81.0,502,16,25,N364NW
2013,11,1,1857.0,1905,-8.0,2100.0,2105,-5.0,DL,1473,LGA,MEM,146.0,963,19,5,N365NB
2013,11,1,2238.0,2245,-7.0,2347.0,3,-16.0,B6,486,JFK,ROC,52.0,264,22,45,N368JB
2013,11,1,800.0,610,110.0,940.0,724,136.0,EV,6177,EWR,IAD,59.0,212,6,10,N36915
2013,11,1,1159.0,1022,97.0,1328.0,1146,102.0,EV,4187,EWR,BNA,129.0,748,10,22,N36915
2013,11,1,1813.0,1815,-2.0,1956.0,2021,-25.0,DL,2019,LGA,MSP,145.0,1020,18,15,N369NW
2013,11,1,750.0,755,-5.0,1100.0,1110,-10.0,AA,59,JFK,SFO,345.0,2586,7,55,N370AA
2013,11,1,1002.0,1000,2.0,1312.0,1306,6.0,UA,1735,EWR,LAX,324.0,2454,10,0,N37255
2013,11,1,1430.0,1425,5.0,1811.0,1731,40.0,UA,1493,EWR,LAX,330.0,2454,14,25,N37263
2013,11,1,1823.0,1829,-6.0,1955.0,2011,-16.0,UA,1053,EWR,CLE,68.0,404,18,29,N37274
2013,11,1,1155.0,1155,0.0,1447.0,1507,-20.0,UA,1212,EWR,SFO,333.0,2565,11,55,N37287
2013,11,1,1119.0,1115,4.0,1336.0,1334,2.0,UA,1732,LGA,DEN,229.0,1620,11,15,N37298
2013,11,1,901.0,905,-4.0,1117.0,1115,2.0,DL,181,LGA,DTW,95.0,502,9,5,N372NW
2013,11,1,1901.0,1905,-4.0,2117.0,2131,-14.0,DL,2454,JFK,DEN,228.0,1626,19,5,N3732J
2013,11,1,1549.0,1545,4.0,1933.0,1944,-11.0,DL,689,JFK,SJU,199.0,1598,15,45,N3733Z
2013,11,1,1053.0,1055,-2.0,1342.0,1356,-14.0,DL,1275,JFK,SLC,272.0,1990,10,55,N3734B
2013,11,1,1019.0,1025,-6.0,1238.0,1258,-20.0,DL,1529,JFK,LAS,298.0,2248,10,25,N3735D
2013,11,1,1455.0,1459,-4.0,1712.0,1756,-44.0,DL,500,JFK,LAS,295.0,2248,14,59,N3736C
2013,11,1,1724.0,1729,-5.0,2015.0,2029,-14.0,DL,2471,EWR,SLC,272.0,1969,17,29,N3738B
2013,11,1,2024.0,2025,-1.0,2330.0,2342,-12.0,DL,2065,JFK,FLL,159.0,1069,20,25,N373DA
2013,11,1,751.0,755,-4.0,951.0,1000,-9.0,B6,1273,JFK,CHS,106.0,636,7,55,N373JB
2013,11,1,1246.0,1200,46.0,1346.0,1308,38.0,B6,316,JFK,SYR,46.0,209,12,0,N373JB
2013,11,1,1646.0,1630,16.0,1806.0,1800,6.0,B6,2302,JFK,BUF,63.0,301,16,30,N373JB
2013,11,1,2054.0,2100,-6.0,2306.0,2329,-23.0,B6,775,JFK,MSY,174.0,1182,21,0,N373JB
2013,11,1,1026.0,1030,-4.0,1249.0,1252,-3.0,DL,2343,EWR,ATL,124.0,746,10,30,N373NW
2013,11,1,1640.0,1645,-5.0,1906.0,1916,-10.0,DL,2042,EWR,ATL,116.0,746,16,45,N373NW
2013,11,1,826.0,830,-4.0,1042.0,1053,-11.0,DL,479,JFK,ATL,114.0,760,8,30,N3741S
2013,11,1,1916.0,1910,6.0,2137.0,2149,-12.0,DL,1729,JFK,LAS,300.0,2248,19,10,N3741S
2013,11,1,1600.0,1559,1.0,1845.0,1858,-13.0,UA,1593,EWR,MCO,150.0,937,15,59,N37434
2013,11,1,1545.0,1548,-3.0,1849.0,1911,-22.0,DL,31,JFK,SLC,274.0,1990,15,48,N3743H
2013,11,1,1923.0,1930,-7.0,2243.0,2250,-7.0,DL,795,JFK,SLC,282.0,1990,19,30,N3745B
2013,11,1,1245.0,1245,0.0,1555.0,1600,-5.0,UA,1289,EWR,SFO,349.0,2565,12,45,N37462
2013,11,1,859.0,900,-1.0,1219.0,1206,13.0,UA,1581,EWR,SEA,336.0,2402,9,0,N37464
2013,11,1,1813.0,1805,8.0,2014.0,2028,-14.0,UA,1139,EWR,DEN,221.0,1605,18,5,N37474
2013,11,1,853.0,900,-7.0,958.0,1019,-21.0,B6,208,JFK,PWM,46.0,273,9,0,N374JB
2013,11,1,1244.0,1245,-1.0,1344.0,1349,-5.0,B6,1318,JFK,BOS,45.0,187,12,45,N374JB
2013,11,1,1622.0,1629,-7.0,1929.0,1950,-21.0,DL,1394,JFK,PDX,338.0,2454,16,29,N3756
2013,11,1,826.0,830,-4.0,1027.0,1033,-6.0,DL,2119,LGA,MSP,151.0,1020,8,30,N375NC
2013,11,1,1014.0,930,44.0,1205.0,1055,70.0,WN,124,LGA,MDW,120.0,725,9,30,N375SW
2013,11,1,850.0,855,-5.0,1227.0,1251,-24.0,DL,301,JFK,SJU,192.0,1598,8,55,N3760C
2013,11,1,1900.0,1900,0.0,2130.0,2133,-3.0,DL,245,JFK,PHX,290.0,2153,19,0,N3760C
2013,11,1,810.0,810,0.0,1054.0,1108,-14.0,DL,857,JFK,SAN,323.0,2446,8,10,N3765
2013,11,1,2054.0,2059,-5.0,34.0,58,-24.0,DL,347,JFK,SJU,196.0,1598,20,59,N3765
2013,11,1,1831.0,1835,-4.0,2112.0,2138,-26.0,DL,1576,JFK,SAN,320.0,2446,18,35,N37700
2013,11,1,1254.0,1256,-2.0,1551.0,1602,-11.0,DL,1375,JFK,SLC,273.0,1990,12,56,N3772H
2013,11,1,753.0,800,-7.0,1036.0,1048,-12.0,DL,1959,JFK,MCO,140.0,944,8,0,N3773D
2013,11,1,1258.0,1248,10.0,1451.0,1450,1.0,DL,1131,LGA,DTW,95.0,502,12,48,N377NW
2013,11,1,1850.0,1829,21.0,2040.0,2034,6.0,DL,2057,EWR,DTW,82.0,488,18,29,N377NW
2013,11,1,826.0,830,-4.0,1049.0,1055,-6.0,DL,1944,JFK,ATL,116.0,760,8,30,N378DA
2013,11,1,2035.0,2035,0.0,2351.0,2341,10.0,UA,1039,EWR,FLL,159.0,1065,20,35,N38451
2013,11,1,1335.0,1325,10.0,1620.0,1621,-1.0,UA,1122,EWR,PBI,149.0,1023,13,25,N38458
2013,11,1,2054.0,2059,-5.0,2355.0,2358,-3.0,UA,1416,EWR,MCO,145.0,937,20,59,N38458
2013,11,1,1554.0,1600,-6.0,1847.0,1859,-12.0,DL,2459,JFK,MCO,147.0,944,16,0,N384DA
2013,11,1,539.0,545,-6.0,856.0,827,29.0,UA,1714,LGA,IAH,229.0,1416,5,45,N38727
2013,11,1,637.0,640,-3.0,918.0,905,13.0,DL,1743,JFK,ATL,127.0,760,6,40,N388DA
2013,11,1,951.0,1000,-9.0,1440.0,1450,-10.0,HA,51,JFK,HNL,627.0,4983,10,0,N390HA
2013,11,1,558.0,600,-2.0,720.0,715,5.0,WN,464,EWR,MDW,117.0,711,6,0,N390SW
2013,11,1,915.0,915,0.0,1141.0,1143,-2.0,EV,5109,LGA,CHS,101.0,641,9,15,N391CA
2013,11,1,1646.0,1500,106.0,1900.0,1716,104.0,EV,4978,LGA,CLT,99.0,544,15,0,N391CA
2013,11,1,2152.0,2030,82.0,2352.0,2251,61.0,EV,5209,LGA,CHS,101.0,641,20,30,N391CA
2013,11,1,,1310,,,1526,,EV,5283,LGA,CVG,,585,13,10,N391CA
2013,11,1,1655.0,1659,-4.0,1952.0,2007,-15.0,DL,706,JFK,AUS,217.0,1521,16,59,N391DA
2013,11,1,1932.0,1911,21.0,2220.0,2225,-5.0,UA,1526,EWR,LAX,321.0,2454,19,11,N39416
2013,11,1,1750.0,1755,-5.0,2012.0,2036,-24.0,DL,1629,JFK,LAS,304.0,2248,17,55,N396DA
2013,11,1,633.0,635,-2.0,735.0,747,-12.0,UA,1463,EWR,BOS,44.0,200,6,35,N39726
2013,11,1,1617.0,1620,-3.0,1716.0,1740,-24.0,UA,1064,EWR,BOS,41.0,200,16,20,N39728
2013,11,1,,1350,,,1526,,EV,5181,LGA,MSN,,812,13,50,N398CA
2013,11,1,1737.0,1704,33.0,2031.0,1958,33.0,UA,525,LGA,IAH,202.0,1416,17,4,N402UA
2013,11,1,714.0,720,-6.0,1008.0,1030,-22.0,AS,15,EWR,SEA,331.0,2402,7,20,N403AS
2013,11,1,955.0,1000,-5.0,1144.0,1134,10.0,UA,673,LGA,ORD,116.0,733,10,0,N403UA
2013,11,1,1714.0,1500,134.0,1840.0,1634,126.0,UA,685,LGA,ORD,119.0,733,15,0,N405UA
2013,11,1,1456.0,1500,-4.0,1558.0,1631,-33.0,UA,635,EWR,ORD,110.0,719,15,0,N409UA
2013,11,1,2013.0,1835,98.0,2317.0,2148,89.0,AS,5,EWR,SEA,333.0,2402,18,35,N413AS
2013,11,1,1852.0,1900,-8.0,2022.0,2039,-17.0,UA,693,LGA,ORD,119.0,733,19,0,N416UA
2013,11,1,727.0,725,2.0,832.0,839,-7.0,UA,424,EWR,BOS,45.0,200,7,25,N417UA
2013,11,1,1559.0,1600,-1.0,1729.0,1731,-2.0,UA,287,EWR,ORD,111.0,719,16,0,N423UA
2013,11,1,1059.0,1100,-1.0,1224.0,1223,1.0,UA,798,EWR,ORD,116.0,719,11,0,N428UA
2013,11,1,1402.0,1320,42.0,2030.0,1625,,UA,483,EWR,FLL,,1065,13,20,N429UA
2013,11,1,656.0,659,-3.0,936.0,955,-19.0,UA,537,EWR,PBI,144.0,1023,6,59,N430UA
2013,11,1,1451.0,1450,1.0,1753.0,1755,-2.0,UA,395,EWR,FLL,164.0,1065,14,50,N430UA
2013,11,1,657.0,655,2.0,809.0,810,-1.0,WN,404,LGA,MKE,113.0,738,6,55,N431WN
2013,11,1,2047.0,2030,17.0,2211.0,2205,6.0,WN,2520,EWR,MDW,108.0,711,20,30,N431WN
2013,11,1,1622.0,1619,3.0,1820.0,1839,-19.0,UA,485,EWR,DEN,217.0,1605,16,19,N432UA
2013,11,1,2329.0,2030,179.0,34.0,2205,149.0,WN,382,LGA,MDW,110.0,725,20,30,N437WN
2013,11,1,1904.0,1805,59.0,2037.0,1950,47.0,AA,353,LGA,ORD,119.0,733,18,5,N438AA
2013,11,1,606.0,610,-4.0,752.0,745,7.0,WN,2609,LGA,STL,142.0,888,6,10,N440LV
2013,11,1,2012.0,1830,102.0,2231.0,2110,81.0,WN,2698,EWR,MSY,167.0,1167,18,30,N440LV
2013,11,1,658.0,700,-2.0,952.0,1005,-13.0,UA,482,EWR,FLL,156.0,1065,7,0,N440UA
2013,11,1,1528.0,1450,38.0,1817.0,1745,32.0,UA,371,EWR,MCO,147.0,937,14,50,N440UA
2013,11,1,2047.0,2050,-3.0,2359.0,1,-2.0,UA,624,EWR,MIA,158.0,1085,20,50,N442UA
2013,11,1,1825.0,1815,10.0,2006.0,2015,-9.0,WN,1113,LGA,STL,134.0,888,18,15,N442WN
2013,11,1,1004.0,951,13.0,1225.0,1207,18.0,UA,406,EWR,DEN,225.0,1605,9,51,N446UA
2013,11,1,1824.0,1715,69.0,2116.0,2024,52.0,UA,256,EWR,PDX,331.0,2434,17,15,N447UA
2013,11,1,706.0,700,6.0,1011.0,1008,3.0,UA,1299,EWR,RSW,163.0,1068,7,0,N45440
2013,11,1,1454.0,1454,0.0,1706.0,1712,-6.0,UA,1107,EWR,DEN,224.0,1605,14,54,N45440
2013,11,1,1025.0,1029,-4.0,1419.0,1318,61.0,UA,488,EWR,IAH,212.0,1400,10,29,N454UA
2013,11,1,1420.0,1420,0.0,1543.0,1555,-12.0,AA,337,LGA,ORD,118.0,733,14,20,N456AA
2013,11,1,1416.0,1355,21.0,1623.0,1615,8.0,WN,246,EWR,PHX,291.0,2133,13,55,N456WN
2013,11,1,849.0,855,-6.0,1217.0,1156,21.0,UA,207,LGA,IAH,220.0,1416,8,55,N457UA
2013,11,1,558.0,600,-2.0,727.0,730,-3.0,UA,279,EWR,ORD,118.0,719,6,0,N459UA
2013,11,1,941.0,940,1.0,1112.0,1120,-8.0,AA,317,LGA,ORD,117.0,733,9,40,N468AA
2013,11,1,1837.0,1820,17.0,2130.0,2125,5.0,UA,604,EWR,FLL,156.0,1065,18,20,N468UA
2013,11,1,750.0,759,-9.0,912.0,934,-22.0,AA,307,LGA,ORD,120.0,733,7,59,N475AA
2013,11,1,952.0,929,23.0,1254.0,1234,20.0,UA,456,EWR,FLL,157.0,1065,9,29,N479UA
2013,11,1,1806.0,1720,46.0,2041.0,2010,31.0,UA,404,EWR,IAH,192.0,1400,17,20,N479UA
2013,11,1,1327.0,1325,2.0,1808.0,1623,105.0,UA,1054,EWR,LAX,327.0,2454,13,25,N48127
2013,11,1,2121.0,2106,15.0,1.0,2354,7.0,UA,475,EWR,IAH,197.0,1400,21,6,N481UA
2013,11,1,842.0,835,7.0,1106.0,1100,6.0,UA,447,EWR,PHX,287.0,2133,8,35,N482UA
2013,11,1,824.0,825,-1.0,1109.0,1120,-11.0,UA,478,EWR,MCO,141.0,937,8,25,N486UA
2013,11,1,1604.0,1545,19.0,1903.0,1850,13.0,UA,491,EWR,FLL,160.0,1065,15,45,N486UA
2013,11,1,1843.0,1855,-12.0,2019.0,2035,-16.0,AA,359,LGA,ORD,117.0,733,18,55,N487AA
2013,11,1,1614.0,1559,15.0,1944.0,1906,38.0,UA,375,EWR,SEA,344.0,2402,15,59,N487UA
2013,11,1,2109.0,2045,24.0,2227.0,2225,2.0,AA,371,LGA,ORD,116.0,733,20,45,N489AA
2013,11,1,659.0,705,-6.0,832.0,845,-13.0,WN,1265,EWR,STL,135.0,872,7,5,N489WN
2013,11,1,907.0,910,-3.0,1032.0,1055,-23.0,AA,313,LGA,ORD,122.0,733,9,10,N490AA
2013,11,1,701.0,710,-9.0,841.0,845,-4.0,AA,305,LGA,ORD,120.0,733,7,10,N492AA
2013,11,1,1223.0,1223,0.0,1328.0,1334,-6.0,UA,436,EWR,BOS,49.0,200,12,23,N495UA
2013,11,1,1707.0,1709,-2.0,1813.0,1828,-15.0,UA,215,EWR,BOS,40.0,200,17,9,N495UA
2013,11,1,916.0,921,-5.0,1239.0,1220,19.0,UA,497,EWR,PBI,163.0,1023,9,21,N497UA
2013,11,1,1736.0,1654,42.0,2011.0,1934,37.0,UA,578,EWR,LAS,302.0,2227,16,54,N497UA
2013,11,1,827.0,830,-3.0,1132.0,1122,10.0,UA,443,JFK,LAX,330.0,2475,8,30,N502UA
2013,11,1,720.0,723,-3.0,1021.0,1025,-4.0,UA,421,EWR,SFO,337.0,2565,7,23,N504UA
2013,11,1,1634.0,1637,-3.0,1746.0,1758,-12.0,YV,3771,LGA,IAD,46.0,229,16,37,N507MJ
2013,11,1,1038.0,1030,8.0,1256.0,1310,-14.0,US,679,JFK,PHX,297.0,2153,10,30,N508AY
2013,11,1,2009.0,2003,6.0,2314.0,2308,6.0,B6,1201,JFK,FLL,161.0,1069,20,3,N508JB
2013,11,1,920.0,930,-10.0,1213.0,1221,-8.0,B6,199,LGA,MCO,143.0,950,9,30,N510JB
2013,11,1,624.0,630,-6.0,927.0,922,5.0,UA,797,JFK,LAX,324.0,2475,6,30,N510UA
2013,11,1,755.0,800,-5.0,1004.0,1022,-18.0,UA,561,LGA,DEN,219.0,1620,8,0,N511UA
2013,11,1,823.0,825,-2.0,1127.0,1148,-21.0,UA,397,JFK,SFO,344.0,2586,8,25,N512UA
2013,11,1,1449.0,1452,-3.0,1750.0,1756,-6.0,UA,554,LGA,IAH,212.0,1416,14,52,N515UA
2013,11,1,1654.0,1700,-6.0,2002.0,2017,-15.0,UA,479,JFK,SFO,343.0,2586,17,0,N518UA
2013,11,1,955.0,1000,-5.0,1231.0,1245,-14.0,B6,411,JFK,LAS,311.0,2248,10,0,N519JB
2013,11,1,2352.0,2359,-7.0,329.0,337,-8.0,B6,839,JFK,BQN,195.0,1576,23,59,N519JB
2013,11,1,2004.0,1849,75.0,2315.0,2209,66.0,B6,263,JFK,SEA,345.0,2422,18,49,N520JB
2013,11,1,1810.0,1803,7.0,2116.0,2056,20.0,UA,360,EWR,PBI,161.0,1023,18,3,N520UA
2013,11,1,2125.0,2130,-5.0,2345.0,2359,-14.0,B6,97,JFK,DEN,226.0,1626,21,30,N521JB
2013,11,1,719.0,720,-1.0,1033.0,1000,33.0,UA,261,LGA,IAH,225.0,1416,7,20,N523UA
2013,11,1,901.0,908,-7.0,1207.0,1204,3.0,B6,653,JFK,PBI,154.0,1028,9,8,N524JB
2013,11,1,1757.0,1635,82.0,,1952,,B6,423,JFK,LAX,,2475,16,35,N524JB
2013,11,1,2128.0,2113,15.0,29.0,30,-1.0,UA,471,EWR,SFO,339.0,2565,21,13,N528UA
2013,11,1,1806.0,1810,-4.0,2044.0,2129,-45.0,B6,1013,JFK,LGB,324.0,2465,18,10,N531JB
2013,11,1,648.0,648,0.0,926.0,913,13.0,UA,511,EWR,LAS,291.0,2227,6,48,N533UA
2013,11,1,651.0,652,-1.0,945.0,954,-9.0,UA,1439,EWR,LAX,332.0,2454,6,52,N53442
2013,11,1,1637.0,1630,7.0,1849.0,1911,-22.0,US,629,JFK,PHX,284.0,2153,16,30,N535UW
2013,11,1,1856.0,1855,1.0,2103.0,2059,4.0,US,2039,LGA,CLT,103.0,544,18,55,N536UW
2013,11,1,1508.0,1509,-1.0,1730.0,1731,-1.0,UA,745,LGA,DEN,222.0,1620,15,9,N537UA
2013,11,1,1708.0,1500,128.0,1909.0,1656,133.0,US,721,EWR,CLT,96.0,529,15,0,N538UW
2013,11,1,1030.0,1025,5.0,1345.0,1321,24.0,UA,1025,LGA,IAH,216.0,1416,10,25,N54241
2013,11,1,1830.0,1830,0.0,2041.0,2035,6.0,US,425,JFK,CLT,97.0,541,18,30,N542UW
2013,11,1,1313.0,1315,-2.0,1502.0,1506,-4.0,US,802,EWR,CLT,91.0,529,13,15,N543UW
2013,11,1,1442.0,1445,-3.0,1811.0,1758,13.0,UA,841,JFK,LAX,319.0,2475,14,45,N546UA
2013,11,1,1729.0,1734,-5.0,2036.0,2046,-10.0,UA,418,EWR,SFO,328.0,2565,17,34,N548UA
2013,11,1,1556.0,1605,-9.0,1726.0,1755,-29.0,AA,343,LGA,ORD,116.0,733,16,5,N553AA
2013,11,1,630.0,630,0.0,921.0,918,3.0,US,495,JFK,PHX,296.0,2153,6,30,N553UW
2013,11,1,1412.0,1415,-3.0,1548.0,1550,-2.0,AA,1170,LGA,STL,140.0,888,14,15,N554AA
2013,11,1,628.0,630,-2.0,905.0,840,25.0,US,2085,LGA,CLT,104.0,544,6,30,N554UW
2013,11,1,640.0,630,10.0,837.0,833,4.0,US,2052,EWR,CLT,97.0,529,6,30,N555AY
2013,11,1,656.0,700,-4.0,1005.0,1020,-15.0,UA,821,JFK,SFO,343.0,2586,7,0,N555UA
2013,11,1,853.0,857,-4.0,1235.0,1151,44.0,UA,997,EWR,LAX,318.0,2454,8,57,N558UA
2013,11,1,1023.0,1025,-2.0,1336.0,1340,-4.0,UA,642,JFK,SFO,344.0,2586,10,25,N560UA
2013,11,1,1737.0,1600,97.0,2047.0,1907,100.0,B6,1117,LGA,TPA,157.0,1010,16,0,N561JB
2013,11,1,1207.0,1158,9.0,1516.0,1506,10.0,B6,1129,JFK,RSW,170.0,1074,11,58,N562JB
2013,11,1,1947.0,1930,17.0,2303.0,2233,30.0,B6,1271,LGA,FLL,155.0,1076,19,30,N562JB
2013,11,1,1137.0,1059,38.0,1445.0,1405,40.0,B6,971,LGA,FLL,164.0,1076,10,59,N563JB
2013,11,1,1325.0,1313,12.0,1626.0,1609,17.0,B6,505,EWR,FLL,159.0,1065,13,13,N565JB
2013,11,1,2116.0,1830,166.0,24.0,2157,147.0,UA,389,JFK,SFO,335.0,2586,18,30,N565UA
2013,11,1,1040.0,1029,11.0,1341.0,1323,18.0,B6,925,JFK,TPA,159.0,1005,10,29,N566JB
2013,11,1,653.0,655,-2.0,913.0,914,-1.0,UA,343,LGA,DEN,224.0,1620,6,55,N566UA
2013,11,1,1707.0,1715,-8.0,1907.0,1937,-30.0,UA,509,LGA,DEN,214.0,1620,17,15,N566UA
2013,11,1,1457.0,1500,-3.0,1750.0,1748,2.0,UA,311,EWR,TPA,154.0,997,15,0,N567UA
2013,11,1,5.0,2359,6.0,352.0,345,7.0,B6,745,JFK,PSE,205.0,1617,23,59,N568JB
2013,11,1,1350.0,1400,-10.0,1634.0,1646,-12.0,B6,927,EWR,MCO,142.0,937,14,0,N569JB
2013,11,1,601.0,600,1.0,853.0,856,-3.0,B6,371,LGA,FLL,150.0,1076,6,0,N570JB
2013,11,1,1201.0,1156,5.0,1455.0,1438,17.0,UA,566,EWR,IAH,204.0,1400,11,56,N573UA
2013,11,1,900.0,900,0.0,1034.0,1025,9.0,UA,1030,EWR,ORD,118.0,719,9,0,N57855
2013,11,1,1545.0,1521,24.0,1827.0,1807,20.0,UA,598,EWR,IAH,204.0,1400,15,21,N579UA
